i,j,shade,mid,file_name,partition,destroy_label,color
15.078178140834366,59.05590809305792,7.960251660775924,9.95120578648194,test/a_15.078178140834366_59.05590809305792_7.960251660775924_9.95120578648194.png,2,1,0
15.078178140834366,59.58594712281119,3.2981293987698685,5.157491618472589,test/a_15.078178140834366_59.58594712281119_3.2981293987698685_5.157491618472589.png,2,1,0
15.078178140834366,59.95523810384564,7.774751588172217,6.467171825374145,test/a_15.078178140834366_59.95523810384564_7.774751588172217_6.467171825374145.png,2,0,0
15.078178140834366,60.59668584762657,7.981817889858687,6.770248361258374,test/a_15.078178140834366_60.59668584762657_7.981817889858687_6.770248361258374.png,2,0,0
15.078178140834366,61.04019610694425,7.304561594827936,8.199427904690246,test/a_15.078178140834366_61.04019610694425_7.304561594827936_8.199427904690246.png,2,0,0
15.078178140834366,61.54304989083532,9.09017156639683,8.258012923195153,test/a_15.078178140834366_61.54304989083532_9.09017156639683_8.258012923195153.png,2,0,0
15.078178140834366,62.01936201625462,12.595215517291223,8.766172043934485,test/a_15.078178140834366_62.01936201625462_12.595215517291223_8.766172043934485.png,2,1,0
15.078178140834366,62.4272366458117,7.04129447567948,8.651469359689544,test/a_15.078178140834366_62.4272366458117_7.04129447567948_8.651469359689544.png,2,0,0
15.078178140834366,63.09735470458732,7.523934882569232,8.410711097080453,test/a_15.078178140834366_63.09735470458732_7.523934882569232_8.410711097080453.png,2,0,0
15.078178140834366,63.445567953538834,8.046700585452156,9.605619432345403,test/a_15.078178140834366_63.445567953538834_8.046700585452156_9.605619432345403.png,2,0,0
15.078178140834366,63.91169221464364,3.226425545859667,11.50963402955062,test/a_15.078178140834366_63.91169221464364_3.226425545859667_11.50963402955062.png,2,1,0
15.078178140834366,64.49442095695036,6.280295283048326,8.283577375208969,test/a_15.078178140834366_64.49442095695036_6.280295283048326_8.283577375208969.png,2,0,0
15.078178140834366,64.92358591088221,8.2532341511329,7.207552614046742,test/a_15.078178140834366_64.92358591088221_8.2532341511329_7.207552614046742.png,2,0,0
15.078178140834366,65.4315890373527,6.811629871995135,4.408707739864698,test/a_15.078178140834366_65.4315890373527_6.811629871995135_4.408707739864698.png,2,1,0
15.078178140834366,65.93980010094702,7.649951773465075,8.188960755772234,test/a_15.078178140834366_65.93980010094702_7.649951773465075_8.188960755772234.png,2,0,0
15.078178140834366,66.43671029097476,5.743496088494021,8.457521484639585,test/a_15.078178140834366_66.43671029097476_5.743496088494021_8.457521484639585.png,2,0,0
15.078178140834366,67.00683213722968,5.223500916726233,8.529166295013734,test/a_15.078178140834366_67.00683213722968_5.223500916726233_8.529166295013734.png,2,0,0
15.078178140834366,67.52782608912365,6.500601569787914,8.477493385798098,test/a_15.078178140834366_67.52782608912365_6.500601569787914_8.477493385798098.png,2,1,0
15.078178140834366,68.01719688597713,5.520037775401493,8.434630965633488,test/a_15.078178140834366_68.01719688597713_5.520037775401493_8.434630965633488.png,2,0,0
15.078178140834366,68.4264529790706,3.8001994022599566,9.216291090959846,test/a_15.078178140834366_68.4264529790706_3.8001994022599566_9.216291090959846.png,2,0,0
15.078178140834366,69.016760307473,6.913113764091809,10.553076297897338,test/a_15.078178140834366_69.016760307473_6.913113764091809_10.553076297897338.png,2,0,0
15.078178140834366,69.47778798043635,5.203667358722057,8.661590502502476,test/a_15.078178140834366_69.47778798043635_5.203667358722057_8.661590502502476.png,2,0,0
15.078178140834366,69.96438481838995,5.0103577698742425,6.2235495410852675,test/a_15.078178140834366_69.96438481838995_5.0103577698742425_6.2235495410852675.png,2,0,0
15.078178140834366,70.59560929490517,5.114489922244759,8.651777289417323,test/a_15.078178140834366_70.59560929490517_5.114489922244759_8.651777289417323.png,2,0,0
15.078178140834366,70.90061299949159,6.4002064450201885,10.089547066631171,test/a_15.078178140834366_70.90061299949159_6.4002064450201885_10.089547066631171.png,2,0,0
15.078178140834366,71.43944592383095,5.323281277103188,10.362176774468331,test/a_15.078178140834366_71.43944592383095_5.323281277103188_10.362176774468331.png,2,1,0
15.078178140834366,71.91426550712879,4.355686935961698,10.501035292321982,test/a_15.078178140834366_71.91426550712879_4.355686935961698_10.501035292321982.png,2,0,0
15.078178140834366,72.56135249863281,5.068386135842791,5.01554309469596,test/a_15.078178140834366_72.56135249863281_5.068386135842791_5.01554309469596.png,2,1,0
15.078178140834366,72.95916926230846,5.201688921504925,8.946591372660567,test/a_15.078178140834366_72.95916926230846_5.201688921504925_8.946591372660567.png,2,0,0
15.078178140834366,73.46928459597167,5.910499558177202,10.70977164404529,test/a_15.078178140834366_73.46928459597167_5.910499558177202_10.70977164404529.png,2,0,0
15.078178140834366,73.90345188371191,5.496711524689973,9.656952390727339,test/a_15.078178140834366_73.90345188371191_5.496711524689973_9.656952390727339.png,2,0,0
15.078178140834366,74.45090830909614,4.06747511002024,9.479011777050626,test/a_15.078178140834366_74.45090830909614_4.06747511002024_9.479011777050626.png,2,0,0
15.078178140834366,74.96741024684628,5.425020224951938,7.276588996892208,test/a_15.078178140834366_74.96741024684628_5.425020224951938_7.276588996892208.png,2,1,0
15.078178140834366,75.42169080088998,2.5052999575396773,5.498401393158309,test/a_15.078178140834366_75.42169080088998_2.5052999575396773_5.498401393158309.png,2,1,0
15.078178140834366,76.05144865461135,5.407715649586821,10.989580750491031,test/a_15.078178140834366_76.05144865461135_5.407715649586821_10.989580750491031.png,2,0,0
15.078178140834366,76.429534960804,4.8036385347171935,11.313854753606114,test/a_15.078178140834366_76.429534960804_4.8036385347171935_11.313854753606114.png,2,0,0
15.078178140834366,76.97966391739654,3.3665335023008343,9.29845301345556,test/a_15.078178140834366_76.97966391739654_3.3665335023008343_9.29845301345556.png,2,0,0
15.078178140834366,77.4557577123721,2.990624479104616,5.3528636621695505,test/a_15.078178140834366_77.4557577123721_2.990624479104616_5.3528636621695505.png,2,1,0
15.078178140834366,77.98206071989436,4.727440593224251,9.907370785295814,test/a_15.078178140834366_77.98206071989436_4.727440593224251_9.907370785295814.png,2,0,0
15.078178140834366,78.52218283220672,3.2227096222959606,9.405118819014485,test/a_15.078178140834366_78.52218283220672_3.2227096222959606_9.405118819014485.png,2,0,0
15.078178140834366,78.98587199543537,4.335340777939755,10.921467082220202,test/a_15.078178140834366_78.98587199543537_4.335340777939755_10.921467082220202.png,2,0,0
15.078178140834366,79.50320080711117,2.2268212115389754,9.350185937541621,test/a_15.078178140834366_79.50320080711117_2.2268212115389754_9.350185937541621.png,2,0,0
15.078178140834366,79.97353930301367,4.768680348217907,10.216360919480637,test/a_15.078178140834366_79.97353930301367_4.768680348217907_10.216360919480637.png,2,0,0
15.078178140834366,80.47334015191679,3.8136181772707483,10.671082170458357,test/a_15.078178140834366_80.47334015191679_3.8136181772707483_10.671082170458357.png,2,0,0
15.078178140834366,80.92308749966892,2.3393799353153115,10.689109800092991,test/a_15.078178140834366_80.92308749966892_2.3393799353153115_10.689109800092991.png,2,0,0
15.078178140834366,81.4052770787287,3.680924508511195,7.151254101448686,test/a_15.078178140834366_81.4052770787287_3.680924508511195_7.151254101448686.png,2,1,0
15.078178140834366,81.96974354104607,4.369884631232744,8.078272025121858,test/a_15.078178140834366_81.96974354104607_4.369884631232744_8.078272025121858.png,2,0,0
15.078178140834366,82.56022405399497,9.484584205497121,11.399332108568737,test/a_15.078178140834366_82.56022405399497_9.484584205497121_11.399332108568737.png,2,1,0
15.078178140834366,83.07011367680239,2.6927826783601434,11.340299683841796,test/a_15.078178140834366_83.07011367680239_2.6927826783601434_11.340299683841796.png,2,0,0
15.078178140834366,83.53464817822714,4.973285764299854,11.213088153202467,test/a_15.078178140834366_83.53464817822714_4.973285764299854_11.213088153202467.png,2,0,0
15.078178140834366,83.90609269086407,2.0,11.167358694084957,test/a_15.078178140834366_83.90609269086407_2_11.167358694084957.png,2,0,0
15.078178140834366,84.49107767798239,3.7291883886874166,9.238798266960485,test/a_15.078178140834366_84.49107767798239_3.7291883886874166_9.238798266960485.png,2,0,0
15.078178140834366,85.07255888495261,2.0,12.286223985458903,test/a_15.078178140834366_85.07255888495261_2_12.286223985458903.png,2,0,0
15.078178140834366,85.4419000075673,2.0797263304319533,5.076407691310786,test/a_15.078178140834366_85.4419000075673_2.0797263304319533_5.076407691310786.png,2,1,0
15.078178140834366,85.94711924649502,4.737474201798786,9.468873158654525,test/a_15.078178140834366_85.94711924649502_4.737474201798786_9.468873158654525.png,2,1,0
15.078178140834366,86.49772947197049,3.9273730690937656,10.921628762749815,test/a_15.078178140834366_86.49772947197049_3.9273730690937656_10.921628762749815.png,2,0,0
15.078178140834366,87.00506922503381,8.0417656650184,8.05227509620596,test/a_15.078178140834366_87.00506922503381_8.0417656650184_8.05227509620596.png,2,1,0
15.078178140834366,87.5557698357631,3.6523156096626876,11.122629514811905,test/a_15.078178140834366_87.5557698357631_3.6523156096626876_11.122629514811905.png,2,0,0
15.078178140834366,88.05279014409209,3.487051001702273,11.83105752586248,test/a_15.078178140834366_88.05279014409209_3.487051001702273_11.83105752586248.png,2,0,0
15.078178140834366,88.45751608244233,9.531459717045216,8.22032549601474,test/a_15.078178140834366_88.45751608244233_9.531459717045216_8.22032549601474.png,2,1,0
15.419136518938162,48.02008342552052,11.126312905407673,6.644360602870926,test/a_15.419136518938162_48.02008342552052_11.126312905407673_6.644360602870926.png,2,0,0
15.419136518938162,48.52422960671587,3.5092934016142996,8.038212224728452,test/a_15.419136518938162_48.52422960671587_3.5092934016142996_8.038212224728452.png,2,1,0
15.419136518938162,49.03598311905484,12.190700246783573,5.39940932585486,test/a_15.419136518938162_49.03598311905484_12.190700246783573_5.39940932585486.png,2,0,0
15.419136518938162,49.40556711408162,9.76542960413732,5.169551372758139,test/a_15.419136518938162_49.40556711408162_9.76542960413732_5.169551372758139.png,2,0,0
15.419136518938162,50.03777189247216,6.3329346118091685,9.744439790290443,test/a_15.419136518938162_50.03777189247216_6.3329346118091685_9.744439790290443.png,2,1,0
15.419136518938162,50.41686731006765,10.227342707680343,3.983756204331634,test/a_15.419136518938162_50.41686731006765_10.227342707680343_3.983756204331634.png,2,0,0
15.419136518938162,51.03033642109791,8.862912810016258,5.5942909924034225,test/a_15.419136518938162_51.03033642109791_8.862912810016258_5.5942909924034225.png,2,0,0
15.419136518938162,51.40344114737103,10.238854830435875,6.491693481231431,test/a_15.419136518938162_51.40344114737103_10.238854830435875_6.491693481231431.png,2,0,0
15.419136518938162,51.932291451689146,9.950004907026248,7.01750957762051,test/a_15.419136518938162_51.932291451689146_9.950004907026248_7.01750957762051.png,2,0,0
15.419136518938162,52.523027320859555,9.812173971120187,6.625151228190146,test/a_15.419136518938162_52.523027320859555_9.812173971120187_6.625151228190146.png,2,1,0
15.419136518938162,53.00691654828935,9.355192535248408,6.638035313029459,test/a_15.419136518938162_53.00691654828935_9.355192535248408_6.638035313029459.png,2,0,0
15.419136518938162,53.46563680075103,9.92781064206292,5.944055267950722,test/a_15.419136518938162_53.46563680075103_9.92781064206292_5.944055267950722.png,2,0,0
15.419136518938162,54.055054222318965,7.650024353384173,6.069592591460168,test/a_15.419136518938162_54.055054222318965_7.650024353384173_6.069592591460168.png,2,0,0
15.419136518938162,54.535553987640206,9.133496893162958,6.549830675057636,test/a_15.419136518938162_54.535553987640206_9.133496893162958_6.549830675057636.png,2,0,0
15.419136518938162,55.07686332028367,5.530344903989107,6.238150807809983,test/a_15.419136518938162_55.07686332028367_5.530344903989107_6.238150807809983.png,2,1,0
15.419136518938162,55.42615188293356,6.9952044427876325,7.496693560839947,test/a_15.419136518938162_55.42615188293356_6.9952044427876325_7.496693560839947.png,2,1,0
15.419136518938162,56.03778106062382,8.135301897042453,6.754474365025049,test/a_15.419136518938162_56.03778106062382_8.135301897042453_6.754474365025049.png,2,0,0
15.419136518938162,56.45369729608342,8.986795781235363,7.120116718788147,test/a_15.419136518938162_56.45369729608342_8.986795781235363_7.120116718788147.png,2,0,0
15.419136518938162,56.9654647311962,8.063525658150905,7.511834339827313,test/a_15.419136518938162_56.9654647311962_8.063525658150905_7.511834339827313.png,2,0,0
15.419136518938162,57.47747002629557,6.089754281984112,8.012671316833035,test/a_15.419136518938162_57.47747002629557_6.089754281984112_8.012671316833035.png,2,0,0
15.419136518938162,58.092469164955155,7.775987707577528,7.648040999662796,test/a_15.419136518938162_58.092469164955155_7.775987707577528_7.648040999662796.png,2,0,0
15.419136518938162,58.56822862281164,6.639484095646147,7.262237967191847,test/a_15.419136518938162_58.56822862281164_6.639484095646147_7.262237967191847.png,2,0,0
15.419136518938162,58.99060963707437,7.511429100108122,6.669324647745986,test/a_15.419136518938162_58.99060963707437_7.511429100108122_6.669324647745986.png,2,0,0
15.419136518938162,59.49877877184784,7.638336874892072,6.534239154204199,test/a_15.419136518938162_59.49877877184784_7.638336874892072_6.534239154204199.png,2,0,0
15.419136518938162,59.962267498792144,9.089201889266409,6.219775807783046,test/a_15.419136518938162_59.962267498792144_9.089201889266409_6.219775807783046.png,2,0,0
15.419136518938162,60.56073726911056,7.318231576445175,10.07721147691397,test/a_15.419136518938162_60.56073726911056_7.318231576445175_10.07721147691397.png,2,0,0
15.419136518938162,60.981681901505574,8.653573928553465,6.623956639807714,test/a_15.419136518938162_60.981681901505574_8.653573928553465_6.623956639807714.png,2,0,0
15.419136518938162,61.5547861708131,6.1921641994308025,7.9727003877456815,test/a_15.419136518938162_61.5547861708131_6.1921641994308025_7.9727003877456815.png,2,0,0
15.419136518938162,62.020188539058545,8.516717374367285,12.10308855085885,test/a_15.419136518938162_62.020188539058545_8.516717374367285_12.10308855085885.png,2,1,0
15.419136518938162,62.46066769979664,7.273638384333757,7.835916516708329,test/a_15.419136518938162_62.46066769979664_7.273638384333757_7.835916516708329.png,2,0,0
15.419136518938162,63.03223415509958,7.661444705876015,8.460303714029964,test/a_15.419136518938162_63.03223415509958_7.661444705876015_8.460303714029964.png,2,0,0
15.419136518938162,63.536186506719886,5.999266083395097,9.46439376604473,test/a_15.419136518938162_63.536186506719886_5.999266083395097_9.46439376604473.png,2,0,0
15.419136518938162,63.94137864681503,6.698158528816222,7.796383641845679,test/a_15.419136518938162_63.94137864681503_6.698158528816222_7.796383641845679.png,2,0,0
15.419136518938162,64.43395620777058,7.610458610855663,6.33046429711112,test/a_15.419136518938162_64.43395620777058_7.610458610855663_6.33046429711112.png,2,0,0
15.419136518938162,64.90216801766351,7.753982099779953,7.447307502728763,test/a_15.419136518938162_64.90216801766351_7.753982099779953_7.447307502728763.png,2,0,0
15.419136518938162,65.5704720615326,6.001928639299707,8.759826197220143,test/a_15.419136518938162_65.5704720615326_6.001928639299707_8.759826197220143.png,2,0,0
15.419136518938162,65.92966653330978,5.95911433135684,8.017569571581777,test/a_15.419136518938162_65.92966653330978_5.95911433135684_8.017569571581777.png,2,0,0
15.419136518938162,66.50503704440065,7.510020436942982,8.00642022052731,test/a_15.419136518938162_66.50503704440065_7.510020436942982_8.00642022052731.png,2,0,0
15.419136518938162,66.99562289573969,6.849910599271991,8.03292654081647,test/a_15.419136518938162_66.99562289573969_6.849910599271991_8.03292654081647.png,2,0,0
15.419136518938162,67.41694718702804,12.506448750481333,7.459546308769807,test/a_15.419136518938162_67.41694718702804_12.506448750481333_7.459546308769807.png,2,1,0
15.419136518938162,68.0662135070015,8.49521911533905,8.832054470953857,test/a_15.419136518938162_68.0662135070015_8.49521911533905_8.832054470953857.png,2,1,0
15.419136518938162,68.43883185240037,5.920262327468208,7.471412184874167,test/a_15.419136518938162_68.43883185240037_5.920262327468208_7.471412184874167.png,2,0,0
15.419136518938162,69.04581416352298,5.828803269652799,8.604247935773365,test/a_15.419136518938162_69.04581416352298_5.828803269652799_8.604247935773365.png,2,0,0
15.419136518938162,69.47393629869596,4.30494876504832,8.80464508780442,test/a_15.419136518938162_69.47393629869596_4.30494876504832_8.80464508780442.png,2,0,0
15.419136518938162,70.01727002657356,4.689172661929112,8.967828516397914,test/a_15.419136518938162_70.01727002657356_4.689172661929112_8.967828516397914.png,2,0,0
15.419136518938162,70.44320598974757,6.913871381280014,9.980231232135637,test/a_15.419136518938162_70.44320598974757_6.913871381280014_9.980231232135637.png,2,0,0
15.419136518938162,70.9594024139691,6.793944237636778,8.00136348930141,test/a_15.419136518938162_70.9594024139691_6.793944237636778_8.00136348930141.png,2,0,0
15.419136518938162,71.47351313023847,4.889148130497031,9.523761183854228,test/a_15.419136518938162_71.47351313023847_4.889148130497031_9.523761183854228.png,2,0,0
15.419136518938162,71.99322763555007,5.968844154502657,7.7010780701681245,test/a_15.419136518938162_71.99322763555007_5.968844154502657_7.7010780701681245.png,2,1,0
15.419136518938162,72.47699672313829,4.92806798849634,8.122542188468001,test/a_15.419136518938162_72.47699672313829_4.92806798849634_8.122542188468001.png,2,0,0
15.419136518938162,73.06635959746272,8.307814201740278,6.072989098405771,test/a_15.419136518938162_73.06635959746272_8.307814201740278_6.072989098405771.png,2,1,0
15.419136518938162,73.43605899079054,4.9231914460901285,10.349924401127558,test/a_15.419136518938162_73.43605899079054_4.9231914460901285_10.349924401127558.png,2,0,0
15.419136518938162,74.0389962545658,6.2657171843370545,11.536182272396434,test/a_15.419136518938162_74.0389962545658_6.2657171843370545_11.536182272396434.png,2,0,0
15.419136518938162,74.4790384512724,4.611574078017975,9.141224699958192,test/a_15.419136518938162_74.4790384512724_4.611574078017975_9.141224699958192.png,2,0,0
15.419136518938162,74.91085167367392,4.79443070668427,8.710673347598332,test/a_15.419136518938162_74.91085167367392_4.79443070668427_8.710673347598332.png,2,0,0
15.419136518938162,75.56524383930676,5.407139885124993,9.965338669754267,test/a_15.419136518938162_75.56524383930676_5.407139885124993_9.965338669754267.png,2,0,0
15.419136518938162,75.90371625896115,6.2196496485655395,9.537861650124006,test/a_15.419136518938162_75.90371625896115_6.2196496485655395_9.537861650124006.png,2,0,0
15.419136518938162,76.56177609150163,8.064783309948108,7.4232694847986345,test/a_15.419136518938162_76.56177609150163_8.064783309948108_7.4232694847986345.png,2,1,0
15.419136518938162,76.91761556775681,5.4373647981352855,10.120787963558831,test/a_15.419136518938162_76.91761556775681_5.4373647981352855_10.120787963558831.png,2,0,0
15.419136518938162,77.48761918663826,2.9320670811884586,10.360659661961687,test/a_15.419136518938162_77.48761918663826_2.9320670811884586_10.360659661961687.png,2,0,0
15.419136518938162,78.08840301655799,6.133514441672438,8.582955371278558,test/a_15.419136518938162_78.08840301655799_6.133514441672438_8.582955371278558.png,2,0,0
15.419136518938162,78.42999975054312,4.7101513706972105,11.32869284385657,test/a_15.419136518938162_78.42999975054312_4.7101513706972105_11.32869284385657.png,2,0,0
15.419136518938162,78.91685538843392,9.124971647449488,8.770848361872298,test/a_15.419136518938162_78.91685538843392_9.124971647449488_8.770848361872298.png,2,1,0
15.419136518938162,79.42455842406164,3.6817402622767847,10.494726682697772,test/a_15.419136518938162_79.42455842406164_3.6817402622767847_10.494726682697772.png,2,0,0
15.419136518938162,80.0578962546735,7.053915113445119,6.024446730357352,test/a_15.419136518938162_80.0578962546735_7.053915113445119_6.024446730357352.png,2,1,0
15.419136518938162,80.48555115756528,5.524777050024039,8.441716471675422,test/a_15.419136518938162_80.48555115756528_5.524777050024039_8.441716471675422.png,2,0,0
15.419136518938162,80.94598557313647,6.137077719466966,10.093034345350087,test/a_15.419136518938162_80.94598557313647_6.137077719466966_10.093034345350087.png,2,0,0
15.419136518938162,81.53297004013334,4.083821934480986,10.22417057974754,test/a_15.419136518938162_81.53297004013334_4.083821934480986_10.22417057974754.png,2,0,0
15.419136518938162,82.09169557990792,4.516690371389243,6.324688385748726,test/a_15.419136518938162_82.09169557990792_4.516690371389243_6.324688385748726.png,2,1,0
15.419136518938162,82.55764178347275,4.8917399019488865,9.960567926171949,test/a_15.419136518938162_82.55764178347275_4.8917399019488865_9.960567926171949.png,2,0,0
15.419136518938162,83.07661978539413,5.1832147709713645,10.458349725486602,test/a_15.419136518938162_83.07661978539413_5.1832147709713645_10.458349725486602.png,2,0,0
15.419136518938162,83.43352628746884,2.0,10.887568720184571,test/a_15.419136518938162_83.43352628746884_2_10.887568720184571.png,2,0,0
15.419136518938162,84.0381688359551,4.019236505589755,11.448582697909751,test/a_15.419136518938162_84.0381688359551_4.019236505589755_11.448582697909751.png,2,0,0
15.419136518938162,84.40031178168529,3.070769311213765,12.312537589703798,test/a_15.419136518938162_84.40031178168529_3.070769311213765_12.312537589703798.png,2,0,0
15.419136518938162,84.91993071520895,10.358367346157387,12.514912276771021,test/a_15.419136518938162_84.91993071520895_10.358367346157387_12.514912276771021.png,2,1,0
15.419136518938162,85.42213429641984,2.381474799569796,10.131273795167788,test/a_15.419136518938162_85.42213429641984_2.381474799569796_10.131273795167788.png,2,0,0
15.419136518938162,85.90462759856871,2.0,10.877028820331399,test/a_15.419136518938162_85.90462759856871_2_10.877028820331399.png,2,0,0
15.419136518938162,86.45284673989245,2.0768834947950556,11.346875446747447,test/a_15.419136518938162_86.45284673989245_2.0768834947950556_11.346875446747447.png,2,0,0
15.419136518938162,86.94130770491729,12.417697889454168,12.602446256063999,test/a_15.419136518938162_86.94130770491729_12.417697889454168_12.602446256063999.png,2,1,0
15.419136518938162,87.42572079622624,3.7774339149329363,11.957551697770244,test/a_15.419136518938162_87.42572079622624_3.7774339149329363_11.957551697770244.png,2,0,0
15.419136518938162,87.98260388721954,3.5687899193002073,10.319560843484314,test/a_15.419136518938162_87.98260388721954_3.5687899193002073_10.319560843484314.png,2,0,0
15.419136518938162,88.44608936931748,3.7429851610840537,11.71526868635201,test/a_15.419136518938162_88.44608936931748_3.7429851610840537_11.71526868635201.png,2,0,0
16.035854193523218,47.94193222137793,10.077270409951586,5.504024659153969,test/a_16.035854193523218_47.94193222137793_10.077270409951586_5.504024659153969.png,2,0,0
16.035854193523218,48.46765559774592,11.923605016324728,5.161228364431009,test/a_16.035854193523218_48.46765559774592_11.923605016324728_5.161228364431009.png,2,0,0
16.035854193523218,49.05637806534374,2.2301461936687565,9.218951967426953,test/a_16.035854193523218_49.05637806534374_2.2301461936687565_9.218951967426953.png,2,1,0
16.035854193523218,49.48952284936994,12.538008227179633,5.011230597633642,test/a_16.035854193523218_49.48952284936994_12.538008227179633_5.011230597633642.png,2,0,0
16.035854193523218,50.07254767854493,11.305977959509036,5.252162360782599,test/a_16.035854193523218_50.07254767854493_11.305977959509036_5.252162360782599.png,2,0,0
16.035854193523218,50.5646105806892,2.914460030161754,10.296968793703682,test/a_16.035854193523218_50.5646105806892_2.914460030161754_10.296968793703682.png,2,1,0
16.035854193523218,51.0620506024288,8.233350631947951,5.874444419530816,test/a_16.035854193523218_51.0620506024288_8.233350631947951_5.874444419530816.png,2,0,0
16.035854193523218,51.41017095372443,8.940718095545883,6.475635379194929,test/a_16.035854193523218_51.41017095372443_8.940718095545883_6.475635379194929.png,2,0,0
16.035854193523218,52.09999666185398,10.177706317978986,9.72843251763027,test/a_16.035854193523218_52.09999666185398_10.177706317978986_9.72843251763027.png,2,1,0
16.035854193523218,52.40134100891916,9.93411049384416,4.039280338881394,test/a_16.035854193523218_52.40134100891916_9.93411049384416_4.039280338881394.png,2,0,0
16.035854193523218,53.09479338592467,9.82458180769982,7.524690422687113,test/a_16.035854193523218_53.09479338592467_9.82458180769982_7.524690422687113.png,2,0,0
16.035854193523218,53.55359768191041,9.465394831688963,7.129963619679796,test/a_16.035854193523218_53.55359768191041_9.465394831688963_7.129963619679796.png,2,0,0
16.035854193523218,54.05376049196453,7.131524199598694,6.759871228669203,test/a_16.035854193523218_54.05376049196453_7.131524199598694_6.759871228669203.png,2,0,0
16.035854193523218,54.5727031418427,10.88539161755992,7.59171293156661,test/a_16.035854193523218_54.5727031418427_10.88539161755992_7.59171293156661.png,2,0,0
16.035854193523218,54.99264043387324,9.494537342711647,7.646161223683931,test/a_16.035854193523218_54.99264043387324_9.494537342711647_7.646161223683931.png,2,0,0
16.035854193523218,55.48927619977463,8.496397075839146,5.324715456172257,test/a_16.035854193523218_55.48927619977463_8.496397075839146_5.324715456172257.png,2,0,0
16.035854193523218,56.00520655059973,10.348804059328089,7.256998386845838,test/a_16.035854193523218_56.00520655059973_10.348804059328089_7.256998386845838.png,2,1,0
16.035854193523218,56.50211751118022,8.66926468643226,8.982125053465843,test/a_16.035854193523218_56.50211751118022_8.66926468643226_8.982125053465843.png,2,0,0
16.035854193523218,57.01968892376183,3.219999667727187,7.015918967175261,test/a_16.035854193523218_57.01968892376183_3.219999667727187_7.015918967175261.png,2,1,0
16.035854193523218,57.51812557215258,7.952754101030491,7.412390456681682,test/a_16.035854193523218_57.51812557215258_7.952754101030491_7.412390456681682.png,2,0,0
16.035854193523218,58.04112843082126,9.594215360720375,6.707530836867334,test/a_16.035854193523218_58.04112843082126_9.594215360720375_6.707530836867334.png,2,0,0
16.035854193523218,58.509272732747505,7.0564909553318955,7.285058964179824,test/a_16.035854193523218_58.509272732747505_7.0564909553318955_7.285058964179824.png,2,0,0
16.035854193523218,59.0359599147664,7.567446539176365,6.367039081374987,test/a_16.035854193523218_59.0359599147664_7.567446539176365_6.367039081374987.png,2,0,0
16.035854193523218,59.470135103221246,7.168580600622361,8.64722110448856,test/a_16.035854193523218_59.470135103221246_7.168580600622361_8.64722110448856.png,2,0,0
16.035854193523218,59.911004898500444,5.139088234711723,4.621876141367575,test/a_16.035854193523218_59.911004898500444_5.139088234711723_4.621876141367575.png,2,1,0
16.035854193523218,60.56653170910078,7.330755590831032,9.023091287385858,test/a_16.035854193523218_60.56653170910078_7.330755590831032_9.023091287385858.png,2,0,0
16.035854193523218,60.929654245950275,4.142093783417527,11.722639974702924,test/a_16.035854193523218_60.929654245950275_4.142093783417527_11.722639974702924.png,2,1,0
16.035854193523218,61.424244068980265,6.3538295236144,7.228044395880298,test/a_16.035854193523218_61.424244068980265_6.3538295236144_7.228044395880298.png,2,0,0
16.035854193523218,62.06108094532506,7.465234884304834,6.741076710685719,test/a_16.035854193523218_62.06108094532506_7.465234884304834_6.741076710685719.png,2,0,0
16.035854193523218,62.56929840907317,7.864414436591031,7.3219342745634295,test/a_16.035854193523218_62.56929840907317_7.864414436591031_7.3219342745634295.png,2,0,0
16.035854193523218,62.935533390216364,9.217977165554116,7.570920659771051,test/a_16.035854193523218_62.935533390216364_9.217977165554116_7.570920659771051.png,2,0,0
16.035854193523218,63.490202611675066,6.715586572114817,8.858599461178958,test/a_16.035854193523218_63.490202611675066_6.715586572114817_8.858599461178958.png,2,0,0
16.035854193523218,64.00175191851974,6.366225618439906,7.829844899442013,test/a_16.035854193523218_64.00175191851974_6.366225618439906_7.829844899442013.png,2,0,0
16.035854193523218,64.45784694745164,5.9838071843280565,7.25513201047899,test/a_16.035854193523218_64.45784694745164_5.9838071843280565_7.25513201047899.png,2,0,0
16.035854193523218,64.9262614649681,8.111186126381503,7.3151563517099,test/a_16.035854193523218_64.9262614649681_8.111186126381503_7.3151563517099.png,2,0,0
16.035854193523218,65.5304011048481,8.29913785588209,8.030814617297729,test/a_16.035854193523218_65.5304011048481_8.29913785588209_8.030814617297729.png,2,0,0
16.035854193523218,65.9470119562823,5.722588948073093,9.151462897986436,test/a_16.035854193523218_65.9470119562823_5.722588948073093_9.151462897986436.png,2,0,0
16.035854193523218,66.50741118819052,9.08247618938332,8.219393561439873,test/a_16.035854193523218_66.50741118819052_9.08247618938332_8.219393561439873.png,2,0,0
16.035854193523218,67.00088624084833,6.465807389369486,7.899596572829744,test/a_16.035854193523218_67.00088624084833_6.465807389369486_7.899596572829744.png,2,0,0
16.035854193523218,67.50708145768166,10.980899943299905,8.321626072033613,test/a_16.035854193523218_67.50708145768166_10.980899943299905_8.321626072033613.png,2,1,0
16.035854193523218,67.98123051611037,7.241771129247397,9.470545960258649,test/a_16.035854193523218_67.98123051611037_7.241771129247397_9.470545960258649.png,2,0,0
